date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:10:43	3011/3011	---M--	200	added ('OK')	image/png	etag:%22bc3-54cfd0ba8b2df%22	https://www.tonyrobbins.com/wp-content/themes/tonyrobbins2016/images/icons/ico-apple_mobile.png	C:/My%20Web%20Sites/https___www.tonyrobbins.com_/www.tonyrobbins.com/wp-content/themes/tonyrobbins2016/images/icons/ico-apple_mobile.png	(from https://www.tonyrobbins.com/wp-content/themes/tonyrobbins2016/theme.css?v=20180717)
17:10:44	3128/3128	---M--	200	added ('OK')	image/png	etag:%22c38-54cfd0ba8b2df%22	https://www.tonyrobbins.com/wp-content/themes/tonyrobbins2016/images/icons/ico-android_mobile.png	C:/My%20Web%20Sites/https___www.tonyrobbins.com_/www.tonyrobbins.com/wp-content/themes/tonyrobbins2016/images/icons/ico-android_mobile.png	(from https://www.tonyrobbins.com/wp-content/themes/tonyrobbins2016/theme.css?v=20180717)
17:10:46	129196/129196	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Aug%202018%2011:40:45%20GMT	https://www.tonyrobbins.com/wp-content/themes/tonyrobbins2016/images/section-grey-image-shadow.png	C:/My%20Web%20Sites/https___www.tonyrobbins.com_/www.tonyrobbins.com/wp-content/themes/tonyrobbins2016/images/section-grey-image-shadow.png	(from https://www.tonyrobbins.com/wp-content/themes/tonyrobbins2016/theme.css?v=20180717)
17:10:47	4039/4039	---M--	200	added ('OK')	image/png	etag:%22fc7-54cfd0ba8c27f%22	https://www.tonyrobbins.com/wp-content/themes/tonyrobbins2016/images/icons/ico-sun.png	C:/My%20Web%20Sites/https___www.tonyrobbins.com_/www.tonyrobbins.com/wp-content/themes/tonyrobbins2016/images/icons/ico-sun.png	(from https://www.tonyrobbins.com/wp-content/themes/tonyrobbins2016/theme.css?v=20180717)
17:10:48	2873/2873	---M--	200	added ('OK')	image/png	etag:%22b39-56a1c88240a35%22	https://www.tonyrobbins.com/wp-content/themes/tonyrobbins2016/images/icons/ico-leafs.png	C:/My%20Web%20Sites/https___www.tonyrobbins.com_/www.tonyrobbins.com/wp-content/themes/tonyrobbins2016/images/icons/ico-leafs.png	(from https://www.tonyrobbins.com/wp-content/themes/tonyrobbins2016/theme.css?v=20180717)
17:10:49	6604/6604	---M--	200	added ('OK')	image/png	etag:%2219cc-54cfd0ba8b2df%22	https://www.tonyrobbins.com/wp-content/themes/tonyrobbins2016/images/icons/ico-heart.png	C:/My%20Web%20Sites/https___www.tonyrobbins.com_/www.tonyrobbins.com/wp-content/themes/tonyrobbins2016/images/icons/ico-heart.png	(from https://www.tonyrobbins.com/wp-content/themes/tonyrobbins2016/theme.css?v=20180717)
17:10:54	12022/12022	---M--	200	added ('OK')	image/jpeg	etag:%222ef6-55992317e586c%22	https://www.tonyrobbins.com/wp-content/themes/tonyrobbins2016/images/testiominal_bg.jpg	C:/My%20Web%20Sites/https___www.tonyrobbins.com_/www.tonyrobbins.com/wp-content/themes/tonyrobbins2016/images/testiominal_bg.jpg	(from https://www.tonyrobbins.com/wp-content/themes/tonyrobbins2016/theme.css?v=20180717)
17:10:58	129196/129196	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Aug%202018%2011:40:55%20GMT	https://www.tonyrobbins.com/jquery.build.js	C:/My%20Web%20Sites/https___www.tonyrobbins.com_/www.tonyrobbins.com/jquery.build.js	(from http://app-sj03.marketo.com/js/forms2/js/forms2.min.js)
17:11:07	129196/129196	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Aug%202018%2011:40:59%20GMT	https://www.tonyrobbins.com/jquery.js	C:/My%20Web%20Sites/https___www.tonyrobbins.com_/www.tonyrobbins.com/jquery.js	(from http://app-sj03.marketo.com/js/forms2/js/forms2.min.js)
17:11:10	586220/586220	---M--	200	added ('OK')	image/jpeg	etag:%228f1ec-557718402370e%22	https://www.tonyrobbins.com/wp-content/themes/tonyrobbins2016/images/404bg.jpg	C:/My%20Web%20Sites/https___www.tonyrobbins.com_/www.tonyrobbins.com/wp-content/themes/tonyrobbins2016/images/404bg.jpg	(from https://www.tonyrobbins.com/wp-content/themes/tonyrobbins2016/theme.css?v=20180717)
17:11:18	129196/129196	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Aug%202018%2011:41:07%20GMT	https://www.tonyrobbins.com/fieldHelpers.js	C:/My%20Web%20Sites/https___www.tonyrobbins.com_/www.tonyrobbins.com/fieldHelpers.js	(from http://app-sj03.marketo.com/js/forms2/js/forms2.min.js)
17:11:22	129196/129196	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Aug%202018%2011:41:18%20GMT	https://www.tonyrobbins.com/measure.js	C:/My%20Web%20Sites/https___www.tonyrobbins.com_/www.tonyrobbins.com/measure.js	(from http://app-sj03.marketo.com/js/forms2/js/forms2.min.js)
17:11:25	129196/129196	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Aug%202018%2011:41:23%20GMT	https://www.tonyrobbins.com/yepnope.js	C:/My%20Web%20Sites/https___www.tonyrobbins.com_/www.tonyrobbins.com/yepnope.js	(from http://app-sj03.marketo.com/js/forms2/js/forms2.min.js)
17:11:28	129196/129196	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Aug%202018%2011:41:26%20GMT	https://www.tonyrobbins.com/fields/fieldHelpers.js	C:/My%20Web%20Sites/https___www.tonyrobbins.com_/www.tonyrobbins.com/fields/fieldHelpers.js	(from http://app-sj03.marketo.com/js/forms2/js/forms2.min.js)
17:11:32	129196/129196	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Aug%202018%2011:41:30%20GMT	https://www.tonyrobbins.com/modernizr.js	C:/My%20Web%20Sites/https___www.tonyrobbins.com_/www.tonyrobbins.com/modernizr.js	(from http://app-sj03.marketo.com/js/forms2/js/forms2.min.js)
17:11:34	2236/2236	---MCZ	200	added ('OK')	application/json	date:Sat,%2004%20Aug%202018%2011:41:33%20GMT	https://www.tonyrobbins.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tonyrobbins.com%2Fask-tony%2F	C:/My%20Web%20Sites/https___www.tonyrobbins.com_/www.tonyrobbins.com/wp-json/oembed/1.0/embedd8b5.json	(from https://www.tonyrobbins.com/ask-tony/)
17:11:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2004%20Aug%202018%2011:41:34%20GMT	https://www.tonyrobbins.com/?p=32134	C:/My%20Web%20Sites/https___www.tonyrobbins.com_/www.tonyrobbins.com/indexf1c7.html	(from https://www.tonyrobbins.com/ask-tony/)
17:11:41	2333/2333	---MCZ	200	added ('OK')	text/xml	date:Sat,%2004%20Aug%202018%2011:41:37%20GMT	https://www.tonyrobbins.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.tonyrobbins.com%2Fask-tony%2F&format=xml	C:/My%20Web%20Sites/https___www.tonyrobbins.com_/www.tonyrobbins.com/wp-json/oembed/1.0/embed90eb	(from https://www.tonyrobbins.com/ask-tony/)
17:11:52	228667/228667	---M--	200	added ('OK')	image/png	etag:%2250866aafe4f65a26c7b1ae91036dabb6%22	https://cdnwp.tonyrobbins.com/wp-content/uploads/2018/01/TonyCutOut.png	C:/My%20Web%20Sites/https___www.tonyrobbins.com_/cdnwp.tonyrobbins.com/wp-content/uploads/2018/01/TonyCutOut.png	(from https://www.tonyrobbins.com/ask-tony/)
17:11:54	3840/3840	---M--	200	added ('OK')	image/png	etag:%22239336b44e86eb20bc920def6574f6fc%22	https://cdnwp.tonyrobbins.com/wp-content/uploads/2018/01/CareerBusiness1_Blue.png	C:/My%20Web%20Sites/https___www.tonyrobbins.com_/cdnwp.tonyrobbins.com/wp-content/uploads/2018/01/CareerBusiness1_Blue.png	(from https://www.tonyrobbins.com/ask-tony/)
17:11:55	3344/3344	---M--	200	added ('OK')	image/png	etag:%228c9db3bd94d3ddf0d142f28bd9160dff%22	https://cdnwp.tonyrobbins.com/wp-content/uploads/2017/12/HealthVitality1_Blue1.png	C:/My%20Web%20Sites/https___www.tonyrobbins.com_/cdnwp.tonyrobbins.com/wp-content/uploads/2017/12/HealthVitality1_Blue1.png	(from https://www.tonyrobbins.com/ask-tony/)
17:11:56	4603/4603	---M--	200	added ('OK')	image/png	etag:%229a0e83bbbefb93439c961d330ad3a439%22	https://cdnwp.tonyrobbins.com/wp-content/uploads/2017/12/LeadershipImpact1_Blue.png	C:/My%20Web%20Sites/https___www.tonyrobbins.com_/cdnwp.tonyrobbins.com/wp-content/uploads/2017/12/LeadershipImpact1_Blue.png	(from https://www.tonyrobbins.com/ask-tony/)
17:11:56	2327/2327	---M--	200	added ('OK')	image/png	etag:%22df66c2034ba11fc270db98a437822f6a%22	https://cdnwp.tonyrobbins.com/wp-content/uploads/2017/01/Love1_Blue.png	C:/My%20Web%20Sites/https___www.tonyrobbins.com_/cdnwp.tonyrobbins.com/wp-content/uploads/2017/01/Love1_Blue.png	(from https://www.tonyrobbins.com/ask-tony/)
17:11:57	6573/6573	---M--	200	added ('OK')	image/png	etag:%22bce199ec2e2cc603bbbba08c9bb8b574%22	https://cdnwp.tonyrobbins.com/wp-content/uploads/2018/01/MindMeaning1_Blue.png	C:/My%20Web%20Sites/https___www.tonyrobbins.com_/cdnwp.tonyrobbins.com/wp-content/uploads/2018/01/MindMeaning1_Blue.png	(from https://www.tonyrobbins.com/ask-tony/)
17:11:57	795510/795510	---M--	200	added ('OK')	image/png	etag:%22f28313d7819fc95f46f3b646b8949d2e%22	https://cdnwp.tonyrobbins.com/wp-content/uploads/2018/01/AssessmentImage_Cropped.png	C:/My%20Web%20Sites/https___www.tonyrobbins.com_/cdnwp.tonyrobbins.com/wp-content/uploads/2018/01/AssessmentImage_Cropped.png	(from https://www.tonyrobbins.com/ask-tony/)
17:11:58	2163/2163	---M--	200	added ('OK')	image/png	etag:%227e1421de7850d82ba7b8fb9a57eaca68%22	https://cdnwp.tonyrobbins.com/wp-content/uploads/2018/01/Productivity1_Blue.png	C:/My%20Web%20Sites/https___www.tonyrobbins.com_/cdnwp.tonyrobbins.com/wp-content/uploads/2018/01/Productivity1_Blue.png	(from https://www.tonyrobbins.com/ask-tony/)
17:11:58	3184/3184	---M--	200	added ('OK')	image/png	etag:%2243f47a5dadcda327156725a1fbd163c7%22	https://cdnwp.tonyrobbins.com/wp-content/uploads/2017/12/WealthLifeStyle_Blue.png	C:/My%20Web%20Sites/https___www.tonyrobbins.com_/cdnwp.tonyrobbins.com/wp-content/uploads/2017/12/WealthLifeStyle_Blue.png	(from https://www.tonyrobbins.com/ask-tony/)
17:12:00	133972/133972	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Aug%202018%2011:41:59%20GMT	https://www.tonyrobbins.com/assessments	C:/My%20Web%20Sites/https___www.tonyrobbins.com_/www.tonyrobbins.com/assessments.html	(from https://www.tonyrobbins.com/ask-tony/)
17:12:01	47585/47585	---M--	200	added ('OK')	image/jpeg	etag:%227df0cdbcef42e3ddb8ca23be3d20b0e3%22	https://cdnwp.tonyrobbins.com/wp-content/uploads/2017/03/Tile-Business-Map.jpg	C:/My%20Web%20Sites/https___www.tonyrobbins.com_/cdnwp.tonyrobbins.com/wp-content/uploads/2017/03/Tile-Business-Map.jpg	(from https://www.tonyrobbins.com/ask-tony/)
17:12:03	47891/47891	---M--	200	added ('OK')	image/jpeg	etag:%227977c9c5538b1d49787017aede4fa6a3%22	https://cdnwp.tonyrobbins.com/wp-content/uploads/2017/03/Tile-Success-Cycle.jpg	C:/My%20Web%20Sites/https___www.tonyrobbins.com_/cdnwp.tonyrobbins.com/wp-content/uploads/2017/03/Tile-Success-Cycle.jpg	(from https://www.tonyrobbins.com/ask-tony/)
17:12:03	132383/132383	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Aug%202018%2011:42:00%20GMT	https://www.tonyrobbins.com/ask-tony/grow-my-business/	C:/My%20Web%20Sites/https___www.tonyrobbins.com_/www.tonyrobbins.com/ask-tony/grow-my-business/index.html	(from https://www.tonyrobbins.com/ask-tony/)
17:12:06	28758/28758	---M--	200	added ('OK')	image/jpeg	etag:%22cb221c5749f16b862d34842c88a74bb2%22	https://cdnwp.tonyrobbins.com/wp-content/uploads/2017/03/Tile-AME.jpg	C:/My%20Web%20Sites/https___www.tonyrobbins.com_/cdnwp.tonyrobbins.com/wp-content/uploads/2017/03/Tile-AME.jpg	(from https://www.tonyrobbins.com/ask-tony/)
17:12:06	130710/130710	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Aug%202018%2011:42:03%20GMT	https://www.tonyrobbins.com/ask-tony/build-the-best-team/	C:/My%20Web%20Sites/https___www.tonyrobbins.com_/www.tonyrobbins.com/ask-tony/build-the-best-team/index.html	(from https://www.tonyrobbins.com/ask-tony/)
17:12:06	130987/130987	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Aug%202018%2011:42:03%20GMT	https://www.tonyrobbins.com/ask-tony/can-begin-cycle-success-business/	C:/My%20Web%20Sites/https___www.tonyrobbins.com_/www.tonyrobbins.com/ask-tony/can-begin-cycle-success-business/index.html	(from https://www.tonyrobbins.com/ask-tony/)
17:12:09	40665/40665	---M--	200	added ('OK')	image/jpeg	etag:%2237831da0a899af5ca2eb9214cbb55ca9%22	https://cdnwp.tonyrobbins.com/wp-content/uploads/2017/03/Tile-Hiring.jpg	C:/My%20Web%20Sites/https___www.tonyrobbins.com_/cdnwp.tonyrobbins.com/wp-content/uploads/2017/03/Tile-Hiring.jpg	(from https://www.tonyrobbins.com/ask-tony/)
17:12:09	129260/129260	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Aug%202018%2011:42:06%20GMT	https://www.tonyrobbins.com/ask-tony/how-to-hire-right/	C:/My%20Web%20Sites/https___www.tonyrobbins.com_/www.tonyrobbins.com/ask-tony/how-to-hire-right/index.html	(from https://www.tonyrobbins.com/ask-tony/)
17:12:12	133422/133422	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Aug%202018%2011:42:09%20GMT	https://www.tonyrobbins.com/ask-tony/effective-communication/	C:/My%20Web%20Sites/https___www.tonyrobbins.com_/www.tonyrobbins.com/ask-tony/effective-communication/index.html	(from https://www.tonyrobbins.com/ask-tony/)
17:12:13	15796/15796	---M--	200	added ('OK')	image/jpeg	etag:%221c49a60a09d3734cf712772e8da2d924%22	https://cdnwp.tonyrobbins.com/wp-content/uploads/2017/03/Tile-Quality-Quantifier.jpg	C:/My%20Web%20Sites/https___www.tonyrobbins.com_/cdnwp.tonyrobbins.com/wp-content/uploads/2017/03/Tile-Quality-Quantifier.jpg	(from https://www.tonyrobbins.com/ask-tony/)
17:12:14	46300/46300	---M--	200	added ('OK')	image/jpeg	etag:%22c88f94a85fae1909769a5c0c360365c5%22	https://cdnwp.tonyrobbins.com/wp-content/uploads/2017/03/Tile-Football.jpg	C:/My%20Web%20Sites/https___www.tonyrobbins.com_/cdnwp.tonyrobbins.com/wp-content/uploads/2017/03/Tile-Football.jpg	(from https://www.tonyrobbins.com/ask-tony/)
17:12:19	37351/37351	---M--	200	added ('OK')	image/jpeg	etag:%22312a0f22be2b5b0c4ee0b6cad9af0124%22	https://cdnwp.tonyrobbins.com/wp-content/uploads/2017/03/Tile-Body-You-Want.jpg	C:/My%20Web%20Sites/https___www.tonyrobbins.com_/cdnwp.tonyrobbins.com/wp-content/uploads/2017/03/Tile-Body-You-Want.jpg	(from https://www.tonyrobbins.com/ask-tony/)
17:12:19	129402/129402	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Aug%202018%2011:42:12%20GMT	https://www.tonyrobbins.com/ask-tony/develop-healthier-habits/	C:/My%20Web%20Sites/https___www.tonyrobbins.com_/www.tonyrobbins.com/ask-tony/develop-healthier-habits/index.html	(from https://www.tonyrobbins.com/ask-tony/)
17:12:24	36676/36676	---M--	200	added ('OK')	image/jpeg	etag:%22fd8d2e50244e89985b3e62876258b76a%22	https://cdnwp.tonyrobbins.com/wp-content/uploads/2017/03/Tile-Egoscue.jpg	C:/My%20Web%20Sites/https___www.tonyrobbins.com_/cdnwp.tonyrobbins.com/wp-content/uploads/2017/03/Tile-Egoscue.jpg	(from https://www.tonyrobbins.com/ask-tony/)
17:12:26	125989/125989	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Aug%202018%2011:42:19%20GMT	https://www.tonyrobbins.com/ask-tony/peak-physical-health/	C:/My%20Web%20Sites/https___www.tonyrobbins.com_/www.tonyrobbins.com/ask-tony/peak-physical-health/index.html	(from https://www.tonyrobbins.com/ask-tony/)
17:12:27	30421/30421	---M--	200	added ('OK')	image/jpeg	etag:%22dfd19a049d25a59d95773203f09971ee%22	https://cdnwp.tonyrobbins.com/wp-content/uploads/2017/03/Tile-3-Mandates.jpg	C:/My%20Web%20Sites/https___www.tonyrobbins.com_/cdnwp.tonyrobbins.com/wp-content/uploads/2017/03/Tile-3-Mandates.jpg	(from https://www.tonyrobbins.com/ask-tony/)
17:12:32	32544/32544	---M--	200	added ('OK')	image/jpeg	etag:%22eb7e79d941481cbd70ce23391a9c2f40%22	https://cdnwp.tonyrobbins.com/wp-content/uploads/2017/03/Tile-Influence.jpg	C:/My%20Web%20Sites/https___www.tonyrobbins.com_/cdnwp.tonyrobbins.com/wp-content/uploads/2017/03/Tile-Influence.jpg	(from https://www.tonyrobbins.com/ask-tony/)
17:12:33	128731/128731	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Aug%202018%2011:42:26%20GMT	https://www.tonyrobbins.com/ask-tony/live-healthier/	C:/My%20Web%20Sites/https___www.tonyrobbins.com_/www.tonyrobbins.com/ask-tony/live-healthier/index.html	(from https://www.tonyrobbins.com/ask-tony/)
17:12:35	150429/150429	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Aug%202018%2011:42:26%20GMT	https://www.tonyrobbins.com/ask-tony/the-body-you-want/	C:/My%20Web%20Sites/https___www.tonyrobbins.com_/www.tonyrobbins.com/ask-tony/the-body-you-want/index.html	(from https://www.tonyrobbins.com/ask-tony/)
17:12:39	125884/125884	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Aug%202018%2011:42:35%20GMT	https://www.tonyrobbins.com/ask-tony/make-difficult-emotional-decisions/	C:/My%20Web%20Sites/https___www.tonyrobbins.com_/www.tonyrobbins.com/ask-tony/make-difficult-emotional-decisions/index.html	(from https://www.tonyrobbins.com/ask-tony/)
17:12:41	20901/20901	---M--	200	added ('OK')	image/jpeg	etag:%22c5553834f38c77484f6aea4f4d3799c0%22	https://cdnwp.tonyrobbins.com/wp-content/uploads/2017/03/Tile-Difficult-Decisions.jpg	C:/My%20Web%20Sites/https___www.tonyrobbins.com_/cdnwp.tonyrobbins.com/wp-content/uploads/2017/03/Tile-Difficult-Decisions.jpg	(from https://www.tonyrobbins.com/ask-tony/)
17:12:43	141042/141042	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Aug%202018%2011:42:37%20GMT	https://www.tonyrobbins.com/ask-tony/how-do-i-influence-people/	C:/My%20Web%20Sites/https___www.tonyrobbins.com_/www.tonyrobbins.com/ask-tony/how-do-i-influence-people/index.html	(from https://www.tonyrobbins.com/ask-tony/)
17:12:45	125315/125315	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Aug%202018%2011:42:41%20GMT	https://www.tonyrobbins.com/ask-tony/fulfillment/	C:/My%20Web%20Sites/https___www.tonyrobbins.com_/www.tonyrobbins.com/ask-tony/fulfillment/index.html	(from https://www.tonyrobbins.com/ask-tony/)
17:12:48	6905/6905	---M--	200	added ('OK')	image/jpeg	etag:%220b78958a57bfdc252b7cd19d5056ccd7%22	https://cdnwp.tonyrobbins.com/wp-content/uploads/2017/03/Tile-Compelling-Future.jpg	C:/My%20Web%20Sites/https___www.tonyrobbins.com_/cdnwp.tonyrobbins.com/wp-content/uploads/2017/03/Tile-Compelling-Future.jpg	(from https://www.tonyrobbins.com/ask-tony/)
17:12:48	22420/22420	---M--	200	added ('OK')	image/jpeg	etag:%22fc3c73d6d798b653c702f847620a7a83%22	https://cdnwp.tonyrobbins.com/wp-content/uploads/2017/03/Tile-Fulfillment.jpg	C:/My%20Web%20Sites/https___www.tonyrobbins.com_/cdnwp.tonyrobbins.com/wp-content/uploads/2017/03/Tile-Fulfillment.jpg	(from https://www.tonyrobbins.com/ask-tony/)
17:12:52	26267/26267	---M--	200	added ('OK')	image/jpeg	etag:%223ee31e6835bde236aeec0cc8782b320c%22	https://cdnwp.tonyrobbins.com/wp-content/uploads/2017/03/Tile-How-to-Start-Your-Day1.jpg	C:/My%20Web%20Sites/https___www.tonyrobbins.com_/cdnwp.tonyrobbins.com/wp-content/uploads/2017/03/Tile-How-to-Start-Your-Day1.jpg	(from https://www.tonyrobbins.com/ask-tony/)
17:12:54	26407/26407	---M--	200	added ('OK')	image/jpeg	etag:%226cc5f1040b9b74e9324738378fe61389%22	https://cdnwp.tonyrobbins.com/wp-content/uploads/2017/03/Tile-10-Guiding-Principles.jpg	C:/My%20Web%20Sites/https___www.tonyrobbins.com_/cdnwp.tonyrobbins.com/wp-content/uploads/2017/03/Tile-10-Guiding-Principles.jpg	(from https://www.tonyrobbins.com/ask-tony/)
17:12:54	127261/127261	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Aug%202018%2011:42:51%20GMT	https://www.tonyrobbins.com/ask-tony/priming/	C:/My%20Web%20Sites/https___www.tonyrobbins.com_/www.tonyrobbins.com/ask-tony/priming/index.html	(from https://www.tonyrobbins.com/ask-tony/)
17:12:59	22331/22331	---M--	200	added ('OK')	image/jpeg	etag:%22d0dec4b4580c5858b9f09f5c4c89203e%22	https://cdnwp.tonyrobbins.com/wp-content/uploads/2017/03/Tile-Polarity.jpg	C:/My%20Web%20Sites/https___www.tonyrobbins.com_/cdnwp.tonyrobbins.com/wp-content/uploads/2017/03/Tile-Polarity.jpg	(from https://www.tonyrobbins.com/ask-tony/)
17:13:00	128702/128702	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Aug%202018%2011:42:47%20GMT	https://www.tonyrobbins.com/ask-tony/can-create-compelling-future/	C:/My%20Web%20Sites/https___www.tonyrobbins.com_/www.tonyrobbins.com/ask-tony/can-create-compelling-future/index.html	(from https://www.tonyrobbins.com/ask-tony/)
17:13:02	21362/21362	---M--	200	added ('OK')	image/jpeg	etag:%22ab3fb0f562741c393b46edba2c24ea49%22	https://cdnwp.tonyrobbins.com/wp-content/uploads/2017/03/Tile-Relationship-Stressors.jpg	C:/My%20Web%20Sites/https___www.tonyrobbins.com_/cdnwp.tonyrobbins.com/wp-content/uploads/2017/03/Tile-Relationship-Stressors.jpg	(from https://www.tonyrobbins.com/ask-tony/)
17:13:02	128313/128313	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Aug%202018%2011:42:56%20GMT	https://www.tonyrobbins.com/ask-tony/extraordinary-relationship/	C:/My%20Web%20Sites/https___www.tonyrobbins.com_/www.tonyrobbins.com/ask-tony/extraordinary-relationship/index.html	(from https://www.tonyrobbins.com/ask-tony/)
17:13:03	128896/128896	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Aug%202018%2011:42:59%20GMT	https://www.tonyrobbins.com/ask-tony/polarity/	C:/My%20Web%20Sites/https___www.tonyrobbins.com_/www.tonyrobbins.com/ask-tony/polarity/index.html	(from https://www.tonyrobbins.com/ask-tony/)
17:13:05	127503/127503	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Aug%202018%2011:43:02%20GMT	https://www.tonyrobbins.com/ask-tony/how-good-of-a-partner-are-you/	C:/My%20Web%20Sites/https___www.tonyrobbins.com_/www.tonyrobbins.com/ask-tony/how-good-of-a-partner-are-you/index.html	(from https://www.tonyrobbins.com/ask-tony/)
17:13:06	19102/19102	---M--	200	added ('OK')	image/jpeg	etag:%22b19ded29f5c0de32191363ab5244528f%22	https://cdnwp.tonyrobbins.com/wp-content/uploads/2017/03/Tile-How-Good-of-a-Partner-Are-You.jpg	C:/My%20Web%20Sites/https___www.tonyrobbins.com_/cdnwp.tonyrobbins.com/wp-content/uploads/2017/03/Tile-How-Good-of-a-Partner-Are-You.jpg	(from https://www.tonyrobbins.com/ask-tony/)
17:13:07	129173/129173	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Aug%202018%2011:43:04%20GMT	https://www.tonyrobbins.com/ask-tony/relationships-stressors/	C:/My%20Web%20Sites/https___www.tonyrobbins.com_/www.tonyrobbins.com/ask-tony/relationships-stressors/index.html	(from https://www.tonyrobbins.com/ask-tony/)
17:13:13	39877/39877	---M--	200	added ('OK')	image/jpeg	etag:%221c1a14bde464f2d53c4f9de404f4cc9b%22	https://cdnwp.tonyrobbins.com/wp-content/uploads/2017/03/Tile-Relationship-Assessment.jpg	C:/My%20Web%20Sites/https___www.tonyrobbins.com_/cdnwp.tonyrobbins.com/wp-content/uploads/2017/03/Tile-Relationship-Assessment.jpg	(from https://www.tonyrobbins.com/ask-tony/)
17:13:14	131103/131103	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Aug%202018%2011:43:06%20GMT	https://www.tonyrobbins.com/ask-tony/ultimate-relationship-assessment/	C:/My%20Web%20Sites/https___www.tonyrobbins.com_/www.tonyrobbins.com/ask-tony/ultimate-relationship-assessment/index.html	(from https://www.tonyrobbins.com/ask-tony/)
17:13:14	17119/17119	---M--	200	added ('OK')	image/jpeg	etag:%22e564b7482cedb34ad16ea6d63f9306f5%22	https://cdnwp.tonyrobbins.com/wp-content/uploads/2017/03/Tile-6-Human-Needs.jpg	C:/My%20Web%20Sites/https___www.tonyrobbins.com_/cdnwp.tonyrobbins.com/wp-content/uploads/2017/03/Tile-6-Human-Needs.jpg	(from https://www.tonyrobbins.com/ask-tony/)
17:13:16	24519/24519	---M--	200	added ('OK')	image/jpeg	etag:%22eaf42da234680cdd10aec083f7a64813%22	https://cdnwp.tonyrobbins.com/wp-content/uploads/2017/03/Tile-3-Principles-of-Transformation.jpg	C:/My%20Web%20Sites/https___www.tonyrobbins.com_/cdnwp.tonyrobbins.com/wp-content/uploads/2017/03/Tile-3-Principles-of-Transformation.jpg	(from https://www.tonyrobbins.com/ask-tony/)
17:13:17	133781/133781	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Aug%202018%2011:43:14%20GMT	https://www.tonyrobbins.com/ask-tony/why-do-i-do-what-i-do/	C:/My%20Web%20Sites/https___www.tonyrobbins.com_/www.tonyrobbins.com/ask-tony/why-do-i-do-what-i-do/index.html	(from https://www.tonyrobbins.com/ask-tony/)
17:13:21	22336/22336	---M--	200	added ('OK')	image/jpeg	etag:%229def1e3c721077190a8bbcf115842534%22	https://cdnwp.tonyrobbins.com/wp-content/uploads/2017/03/Tile-Training-Effect.jpg	C:/My%20Web%20Sites/https___www.tonyrobbins.com_/cdnwp.tonyrobbins.com/wp-content/uploads/2017/03/Tile-Training-Effect.jpg	(from https://www.tonyrobbins.com/ask-tony/)
17:13:21	128472/128472	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Aug%202018%2011:43:13%20GMT	https://www.tonyrobbins.com/ask-tony/how-to-achieve-everything/	C:/My%20Web%20Sites/https___www.tonyrobbins.com_/www.tonyrobbins.com/ask-tony/how-to-achieve-everything/index.html	(from https://www.tonyrobbins.com/ask-tony/)
